;name;date;party;okrug;drived;registered;elected
25;Иванов Олег Александрович;22.12.1966;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
26;Каджаев Инал Сергеевич;06.04.1962;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
27;Кулешов Виктор Петрович;27.02.1956;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";2;выдвинут;зарегистрирован;избр.
28;Рыбакова Марина Серафимовна;07.08.1975;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
29;Шатверян Тамара Сергеевна;14.03.1951;"Московское городское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""";1;выдвинут;зарегистрирован;избр.
30;Куликов Николай Иванович;04.03.1948;"Региональное отделение в Москве Политической партии ""Партия народной свободы (ПАРНАС)""";2;выдвинут;отказ в регистрации;
31;Касьянова Татьяна Ивановна;18.05.1969;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";2;выдвинут;зарегистрирован;
32;Пятников Виталий Михайлович;07.04.1994;"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Москве";1;выдвинут;зарегистрирован;
33;Григорян Эдгар Сейранович;28.07.1987;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
34;Пачулия Ираклий Гиаевич;09.12.1991;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
35;Саленко Сергей Александрович;03.03.1978;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
36;Сидоров Юрий Михайлович;25.01.1984;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";1;выдвинут;зарегистрирован;
37;Тельманова Ксения Михайловна;15.01.1999;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;зарегистрирован;
38;Тиняев Владислав Владимирович;19.05.1998;"Региональное отделение Политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО"" в городе Москве";2;выдвинут;отказ в регистрации;
39;Зубарев Сергей Олегович;02.07.1983;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
40;Красков Дмитрий Леонидович;10.12.1987;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
41;Переверзева Галина Николаевна;24.05.1974;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;выбывший (после регистрации) кандидат;
42;Рыкалин Сергей Анатольевич;07.10.1963;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;1;выдвинут;отказ в регистрации;
43;Фокина Татьяна Михайловна;27.01.1969;Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Москве;2;выдвинут;зарегистрирован;
44;Алипова Ирина Павловна;20.04.1964;Самовыдвижение;1;выдвинут;зарегистрирован;
45;Белых Анна Ивановна;17.09.1994;Самовыдвижение;2;выдвинут;зарегистрирован;
46;Демин Михаил Николаевич;20.11.1960;Самовыдвижение;1;выдвинут;зарегистрирован;
47;Каменский Дмитрий Владимирович;22.10.1970;Самовыдвижение;1;выдвинут;зарегистрирован;
48;Курбатов Иван Васильевич;15.09.1956;Самовыдвижение;1;выдвинут;зарегистрирован;
49;Максименко Ольга Михайловна;23.10.1977;Самовыдвижение;2;выдвинут;отказ в регистрации;
50;Милованов Алексей Юрьевич;29.07.1980;Самовыдвижение;2;выдвинут;зарегистрирован;
51;Паклацкая Оксана Юрьевна;25.08.1975;Самовыдвижение;2;выдвинут;зарегистрирован;
52;Скворцов Александр Константинович;19.11.1949;Самовыдвижение;2;утративший статус выдвинутого кандидата;;
53;Траханов Федор Анисимович;13.10.1949;Самовыдвижение;1;выдвинут;зарегистрирован;
54;Усатый Ярослав Николаевич;13.02.1974;Самовыдвижение;1;выдвинут;зарегистрирован;
55;Чесалина Юлия Александровна;19.03.1980;Самовыдвижение;1;выдвинут;зарегистрирован;
56;Чивелев Кирилл Александрович;26.04.1979;Самовыдвижение;2;выдвинут;отказ в регистрации;
57;Ярычевский Павел Иосифович;05.10.1956;Самовыдвижение;1;выдвинут;зарегистрирован;
